RegionID,State,City,CountyName,MeanValue
92336,TX,San Antonio,Bexar County,274035.4982200312
93212,CO,,Adams County,484072.2458026392
97016,CA,Tustin,Orange County,1052458.5358188078
99178,OR,Salem,Marion County,351333.5430554314
90726,TX,Mesquite,Dallas County,249512.7266738297
84317,IL,Mount Prospect,Cook County,402629.9427
95318,NM,Rio Rancho,Sandoval County,320658.20762673387
98361,CA,Rancho Cordova,Sacramento County,481169.50527327316
84241,MT,Kalispell,Flathead County,528193.8483975978
74147,TN,Gallatin,Sumner County,429498.5558585569
96567,CA,National City,San Diego County,661364.6142170249
95044,AZ,Tucson,Pima County,253901.76274112271
97980,CA,San Jose,Santa Clara County,1054659.208268976
97796,CA,Vallejo,Solano County,620754.0801377038
91731,TX,Houston,Harris County,259523.0722166124
71168,GA,Buford,Gwinnett County,449060.15340185823
76983,OH,Painesville,Lake County,231817.67657105348
61219,NJ,Perth Amboy,Middlesex County,416976.31046773307
77463,OH,Loveland,Clermont County,399580.0241634348
76501,OH,Reynoldsburg,Franklin County,280698.4529745853
96735,CA,Beaumont,Riverside County,514205.7304326555
72370,FL,Homestead,Miami-Dade County,453067.15183200774
74939,MS,Olive Branch,DeSoto County,325962.51211874554
69497,NC,Durham,Durham County,429142.49269494996
97008,CA,Fountain Valley,Orange County,1216303.7935644991
95987,CA,Los Angeles,Los Angeles County,936173.5919
58638,MA,Boston,Suffolk County,692084.1836
77698,OH,Chillicothe,Ross County,184655.00335777333
787970,TX,McKinney,Collin County,541183.6741579691
65031,PA,Hanover,York County,258145.99012089867
90668,TX,McKinney,Collin County,506655.48023518577
61245,NJ,New Brunswick,Middlesex County,393679.29310187587
78926,MI,Macomb,Macomb County,393113.9156211147
65131,PA,Lancaster,Lancaster County,380147.58886668383
96954,CA,Irvine,Orange County,1676173.1828468377
69443,NC,Raleigh,Wake County,406534.6196891391
74113,TN,Brentwood,Williamson County,1115155.9647208638
94914,AZ,Goodyear,Maricopa County,445528.6259080202
72154,FL,Apopka,Orange County,357641.66451378324
67953,VA,Blacksburg,Montgomery County,405549.43061985326
78042,IN,Indianapolis,Marion County,222706.34528460715
71434,GA,Warner Robins,Houston County,218411.7354838798
71897,FL,Jacksonville,Duval County,345604.52534625627
79083,MI,Detroit,Wayne County,56869.60220579625
96671,CA,San Diego,San Diego County,2121201.3658824693
97101,CA,Oxnard,Ventura County,744091.1941666711
77414,OH,Mason,Warren County,481510.19012475986
97007,CA,Santa Ana,Orange County,756892.6098453758
91959,TX,Rosenberg,Fort Bend County,336043.5627480908
70891,GA,Canton,Cherokee County,443333.8222952217
96047,CA,Los Angeles,Los Angeles County,1731825.7263528462
96504,CA,Ontario,San Bernardino County,596822.4617060139
69378,NC,Cary,Wake County,693289.9659287614
70698,SC,Rock Hill,York County,344617.3402746473
95785,NV,Henderson,Clark County,587686.618
97993,CA,San Jose,Santa Clara County,1758677.5735720405
77434,OH,West Chester,Butler County,392984.3097834542
60592,NJ,Union,Union County,512211.49529932183
66597,MD,Fort Washington,Prince Georges County,434258.8829135448
72581,FL,Wellington,Palm Beach County,657172.8645335394
72393,FL,Pompano Beach,Broward County,400856.91351329844
95825,NV,Las Vegas,Clark County,431544.7335523973
100157,WA,Spokane,Spokane County,442511.1215159479
65859,PA,Coatesville,Chester County,336591.1542788006
69670,NC,Concord,Cabarrus County,330905.5878000567
97286,CA,Santa Maria,Santa Barbara County,543354.7786465482
96883,CA,Riverside,Riverside County,568519.2759435354
60363,CT,New Haven,New Haven County,338086.79039605166
84631,IL,Chicago,Cook County,368761.2102176852
97155,CA,Delano,Kern County,310204.59745211195
84329,IL,Round Lake,Lake County,239993.1631795077
97116,CA,Simi Valley,Ventura County,815107.4185202555
71902,FL,Jacksonville,Duval County,459757.9424277208
60643,NJ,Jersey City,Hudson County,668689.0032
94439,UT,Tooele,Tooele County,462606.9489194828
91693,TX,Houston,Harris County,286062.7342309824
65701,PA,Bensalem,Bucks County,384947.42452840175
96245,CA,Long Beach,Los Angeles County,628087.8931
61229,NJ,Somerset,Somerset County,523265.16071184847
70991,GA,Newnan,Coweta County,322646.8652260957
61200,NJ,Monroe Township,Middlesex County,642782.7784
94282,ID,Boise,Ada County,452744.00262392405
99048,OR,Oregon City,Clackamas County,587214.7928996995
72392,FL,Margate,Broward County,437187.6808130906
90661,TX,Irving,Dallas County,297994.9170507306
90614,TX,Carrollton,Denton County,407334.3554903657
77418,OH,Middletown,Butler County,226392.2973058802
70016,NC,Jacksonville,Onslow County,232947.4153219493
70511,SC,Summerville,Dorchester County,359551.18254412775
96228,CA,Los Angeles,Los Angeles County,651682.0751
97933,CA,Hollister,San Benito County,758326.5428
92497,TX,Harlingen,Cameron County,155841.6994629912
85866,MO,Ballwin,Saint Louis County,361716.65012589534
66143,DC,Washington,District of Columbia,424906.2433868272
97564,CA,San Francisco,San Francisco County,1674374.1726989094
96670,CA,San Diego,San Diego County,1349035.5919006949
62066,NY,New York,Queens County,1040236.0621211003
96520,CA,Upland,San Bernardino County,695916.3068800726
96502,CA,Ontario,San Bernardino County,649997.8342553499
96612,CA,Oceanside,San Diego County,844082.6295575892
72531,FL,Fort Lauderdale,Broward County,478190.18566296465
96415,CA,Los Angeles,Los Angeles County,853714.1424489701
98341,CA,Lincoln,Placer County,634649.3781057178
92120,TX,College Station,Brazos County,299308.2365148112
98153,CA,Tracy,San Joaquin County,615279.4935
96904,CA,Hemet,Riverside County,439281.9513
96613,CA,Oceanside,San Diego County,800082.7938478539
66028,DE,Newark,New Castle County,329448.13689010084
70105,NC,Morganton,Burke County,231088.61874044934
76796,OH,Zanesville,Muskingum County,169084.11710745914
97329,CA,Palmdale,Los Angeles County,577891.8757
69456,NC,Raleigh,Wake County,366891.8606339721
95843,NV,Las Vegas,Clark County,410295.1769962714
93202,CO,Aurora,Arapahoe County,447763.43481678236
96229,CA,Carson,Los Angeles County,740290.741
96964,CA,Huntington Beach,Orange County,1296739.209
70854,GA,Roswell,Fulton County,671659.0535079843
63478,NY,Williamsville,Erie County,369601.9033773004
60368,CT,West Haven,New Haven County,315532.2448321003
61782,NY,New York,Richmond County,681618.8538
96548,CA,Chula Vista,San Diego County,914998.0514780184
94408,UT,Layton,Davis County,468993.7083400237
76596,OH,Columbus,Franklin County,258136.02848226964
96370,CA,Los Angeles,Los Angeles County,949683.9621286648
92042,TX,Pearland,Brazoria County,356914.29857359704
93305,CO,Thornton,Adams County,431752.73791374965
60688,NJ,Wayne,Passaic County,659152.6072651773
67189,VA,Arlington,Arlington County,714914.5561148314
399638,TX,Round Rock,Williamson County,441123.60054243327
76617,OH,Marion,Marion County,145383.87915752278
98923,HI,Mililani,Honolulu County,1004765.5369605554
95983,CA,Los Angeles,Los Angeles County,555576.2856788614
76462,OH,Delaware,Delaware County,377183.3965
75328,MS,Gulfport,Harrison County,215874.36359165286
82125,MN,Apple Valley,Dakota County,369498.17296815437
71532,GA,Savannah,Chatham County,296802.89443464734
399576,FL,Riverview,Hillsborough County,365108.62669187057
71768,FL,Middleburg,Clay County,331870.1649989687
72617,FL,Jupiter,Palm Beach County,679737.4224298946
94751,AZ,Phoenix,Maricopa County,327497.0758905119
72262,FL,Oak Ridge,Orange County,305909.7236274657
96952,CA,Irvine,Orange County,1738910.3630443579
99093,OR,Hillsboro,Washington County,550364.4577652882
98881,HI,Kaneohe,Honolulu County,1092542.1199583213
77402,OH,Hamilton,Butler County,232982.80901031557
60608,NJ,Newark,Essex County,488405.8137214845
97135,CA,Goleta,Santa Barbara County,1449695.7416184552
73409,AL,Birmingham,Shelby County,530136.3376160864
62453,NY,Troy,Rensselaer County,263401.8991872135
92712,TX,Eagle Pass,Maverick County,190732.73590464113
97227,CA,Bakersfield,Kern County,437305.77527982293
88457,LA,Marrero,Jefferson Parish,188059.0365275362
91737,TX,Houston,Harris County,217116.6086903552
61617,NY,New York,New York County,1656502.6665786046
90711,TX,Forney,Kaufman County,341348.1265
60609,NJ,Newark,Essex County,559502.6865467507
67541,VA,Midlothian,Chesterfield County,401335.89482043637
90630,TX,Plano,Collin County,557226.0017913639
97990,CA,San Jose,Santa Clara County,965057.4323316488
69388,NC,Garner,Wake County,377338.2458407739
84624,IL,Chicago,Cook County,659127.0006
95813,NV,Las Vegas,Clark County,496942.81599812646
78975,MI,Ann Arbor,Washtenaw County,500720.0544966769
66620,MD,Upper Marlboro,Prince Georges County,465034.0185814928
98130,CA,Modesto,Stanislaus County,416060.5531896529
92017,TX,Friendswood,Galveston County,384551.9719705644
72464,FL,North Miami,Miami-Dade County,549837.0174076963
65742,PA,Morrisville,Bucks County,547742.7361822838
69340,NC,Greensboro,Guilford County,354061.7277990325
97047,CA,Garden Grove,Orange County,860912.8424058225
89749,AR,Springdale,Washington County,284167.7418935332
74379,TN,Chattanooga,Hamilton County,344756.3687784649
97205,CA,Visalia,Tulare County,350989.6785164222
72468,FL,University Park,Miami-Dade County,628422.6189117393
74591,TN,Collierville,Shelby County,491632.78579916037
90768,TX,Dallas,Dallas County,175189.97546831504
58565,MA,Peabody,Essex County,656365.9127338565
96489,CA,Hacienda Heights,Los Angeles County,912953.6269342164
92528,TX,San Benito,Cameron County,120508.89058537611
84466,IL,Chicago Heights,Cook County,158273.61988945535
93210,CO,Broomfield,Broomfield County,574217.5021937857
63615,NY,Webster,Monroe County,328698.9060157296
71878,FL,Jacksonville,Duval County,377450.2156817694
77850,OH,Findlay,Hancock County,219336.20292717897
96861,CA,Yucaipa,San Bernardino County,541791.5773227004
66825,MD,Baltimore,Baltimore City,155912.56783961694
72626,FL,Lake Worth Beach,Palm Beach County,576965.6189660733
72497,FL,The Hammocks,Miami-Dade County,588623.9606108065
417437,AZ,Casa Grande,Pinal County,315275.0462343498
99252,OR,Eugene,Lane County,390880.88571393123
84491,IL,Bolingbrook,Will County,287527.33196925896
90675,TX,Richardson,Dallas County,451255.5065109562
64741,PA,State College,Centre County,379775.8493024924
72248,FL,Orlando,Orange County,412650.36670097656
84273,IL,Arlington Heights,Cook County,458602.7095295159
97083,CA,Ventura,Ventura County,895062.4805023981
69555,NC,Greenville,Pitt County,280759.5844189658
69533,NC,Greenville,Pitt County,212485.54562892404
91470,TX,Killeen,Bell County,233887.51557454778
82474,MN,Rochester,Olmsted County,303747.8884560403
96915,CA,Moreno Valley,Riverside County,542903.8370320091
61100,NJ,Princeton,Mercer County,914166.8906200543
96339,CA,Los Angeles,Los Angeles County,946046.7053342978
96750,CA,El Centro,Imperial County,330663.60077592166
94725,AZ,Phoenix,Maricopa County,288706.53007312556
399725,TX,Sugar Land,Fort Bend County,321252.2417037391
65897,PA,West Chester,Chester County,624293.8590679626
89850,OK,Edmond,Oklahoma County,310156.48718635924
60454,CT,Danbury,Fairfield County,431239.7933296301
70632,SC,Greer,Greenville County,317892.78846288944
78997,MI,Dearborn,Wayne County,199309.2145067718
70576,SC,Myrtle Beach,Horry County,320998.2508002924
91898,TX,Spring,Harris County,296592.9491689435
96531,CA,Alhambra,Los Angeles County,971054.8930561645
91738,TX,Houston,Harris County,266293.3263694659
97224,CA,,Kern County,320156.0607458129
99775,WA,Bonney Lake,Pierce County,638272.2071456962
58743,MA,Plymouth,Plymouth County,574709.7417513257
98873,HI,Kailua,Honolulu County,1449874.1362744395
72854,FL,Haines City,Polk County,317661.1336037621
62658,NY,Newburgh,Orange County,355533.2797317502
66701,MD,Silver Spring,Montgomery County,532040.2756582634
75885,KY,Florence,Boone County,268016.2168
97746,CA,Fremont,Alameda County,2131942.146185857
67598,VA,Henrico,Henrico County,266800.16960489465
96414,CA,Los Angeles,Los Angeles County,834187.905
66758,MD,Glen Burnie,Anne Arundel County,351611.26075824205
96091,CA,Compton,Los Angeles County,587779.2968951641
96028,CA,Los Angeles,Los Angeles County,672000.5110995766
99772,WA,Spanaway,Pierce County,472363.5207338045
96220,CA,Paramount,Los Angeles County,643314.7214575298
96659,CA,San Diego,San Diego County,1054648.6027917273
62106,NY,New York,Queens County,677553.4585495893
73761,AL,Montgomery,Montgomery County,240369.97421681648
65807,PA,Philadelphia,Philadelphia County,80395.2804
94248,ID,Meridian,Ada County,504608.24263024627
60545,NJ,Hoboken,Hudson County,1521919.137
94941,AZ,Yuma,Yuma County,321340.40575981315
62234,NY,Massapequa,Nassau County,685014.6046211008
84399,IL,Lombard,DuPage County,343496.49922662805
96450,CA,Los Angeles,Los Angeles County,816236.2046690449
96044,CA,East Los Angeles,Los Angeles County,642327.2540834758
72428,FL,Miami,Miami-Dade County,518918.0033963585
98947,HI,Honolulu,Honolulu County,1284421.9755066456
97068,CA,Placentia,Orange County,998664.5576
67787,VA,Hampton,Hampton City,271706.59978017834
98950,HI,Honolulu,Honolulu County,1012144.7914188715
72478,FL,Miami,Miami-Dade County,817591.5422
95790,NV,Henderson,Clark County,458484.9677882664
73043,FL,Palmetto,Manatee County,391361.1082185649
76410,KY,Elizabethtown,Hardin County,231409.16908421635
66703,MD,Silver Spring,Montgomery County,567426.6772541549
98041,CA,Stockton,San Joaquin County,422819.7591825083
97041,CA,Fullerton,Orange County,935884.3385687541
95387,NM,Santa Fe,Santa Fe County,448114.5747658824
94871,AZ,Tempe,Maricopa County,478441.64474125765
96974,CA,Aliso Viejo,Orange County,1132124.835383698
96884,CA,Riverside,Riverside County,592228.6575708223
99565,WA,Seattle,King County,1206800.8617253632
73195,FL,Kissimmee,Osceola County,338390.6369204992
94272,ID,Nampa,Canyon County,415575.98921115976
58902,MA,Taunton,Bristol County,474583.7375644788
94388,UT,Draper,Salt Lake County,763478.8275273821
72356,FL,Hialeah,Miami-Dade County,547855.1792626976
69723,NC,Monroe,Union County,355795.9406773872
58514,MA,Methuen,Essex County,549389.1493473331
66816,MD,Baltimore,Baltimore City,206215.36133717562
99120,OR,Portland,Multnomah County,460360.38833322516
66630,MD,Langley Park,Prince Georges County,417666.4986
77986,IN,Greenwood,Johnson County,320044.9448028106
70859,GA,Smyrna,Cobb County,491735.0996501185
95769,NV,North Las Vegas,Clark County,277003.4912178714
99559,WA,,King County,653700.4787360441
70496,SC,Mount Pleasant,Charleston County,874941.6184754814
84373,IL,Elgin,Cook County,261408.67438507255
96958,CA,Costa Mesa,Orange County,1244492.110542886
66243,VA,Ashburn,Loudoun County,852606.5656784368
96593,CA,Encinitas,San Diego County,1906986.2430263453
85145,IL,Normal,McLean County,233963.71945981486
79046,MI,Canton,Wayne County,366372.05547107797
97803,CA,Oakland,Alameda County,614495.5052636727
61791,NY,New York,Bronx County,505729.64635233075
94828,AZ,Gilbert,Maricopa County,555470.9609168312
91276,TX,Fort Worth,Tarrant County,268487.67032200453
92289,TX,Seguin,Guadalupe County,292081.8943346714
71319,GA,Evans,Columbia County,378438.83399446454
93201,CO,Aurora,Arapahoe County,423167.1328012501
84628,IL,Chicago,Cook County,272623.7952409401
65367,PA,Allentown,Lehigh County,180755.87822143035
98948,HI,Honolulu,Honolulu County,1099331.703285827
66817,MD,,Baltimore County,264090.95240058395
97942,CA,Morgan Hill,Santa Clara County,1351413.854645403
58511,MA,Lawrence,Essex County,445708.58618752955
60519,NJ,Bloomfield,Essex County,529230.616
94479,UT,West Valley City,Salt Lake County,431884.56600109395
96015,CA,Los Angeles,Los Angeles County,1548643.7427435312
90823,TX,Dallas,Collin County,478195.35738754895
85947,MO,Oakville,Saint Louis County,320595.7352
77030,OH,Parma Heights,Cuyahoga County,209634.17632737118
99575,WA,Seattle,King County,1037860.3344135318
97757,CA,Livermore,Alameda County,1216502.3101300572
98412,CA,Elk Grove,Sacramento County,701297.8784479253
